방송일시,방송시간,상품명,상품군,판매단가
2020-02-22,0:25,(상담접수상품)뇌새김영어렌탈,무형,0
2020-02-22,1:25,라클라우드모션배드,무형,0
2020-02-22,2:20,멋진밥상흥양농협햅쌀20kg,농수축,56900
2020-02-22,3:20,실리만세라도자기밀폐용기세트,주방,89000
2020-02-22,4:20,엘르히든웨지비비드플랫2종,잡화,58900
2020-02-22,5:20,조이앤피스소가죽롱부츠,잡화,79200
2020-02-22,6:20,신구성국내제조IH옛가마솥세트,주방,58500
2020-02-22,7:20,레이프릴데일리이너패키지,속옷,38900
2020-02-22,8:20,임페리얼여성헤이즈코트,의류,68000
2020-02-22,9:21,브루마스샤샤소가죽부띠,잡화,38000
2020-02-22,10:21,네오젠코드나인메탈마스카라본품X2+리필X3+아이리무버,이미용,58900
2020-02-22,11:21,구찌인터로킹GG탑핸들체인숄더라지,잡화,2729000
2020-02-22,12:22,시스마르스플렉시블웨지펌프스(SS),잡화,28800
2020-02-22,13:22,삼성화재천만안심건강보험(암보험),무형,0
2020-02-22,14:22,참존탑뉴스지이링클기초세트(스킨X2+로션X2+크림X4+에센스X2+쇼핑백X2),이미용,58000
2020-02-22,15:23,램프쿡자동회전냄비,주방,99000
2020-02-22,16:23,완도꼬마활전복1.3kg,농수축,28900
2020-02-22,17:23,임성근의녹용도가니탕풀세트(도가니탕X8+도가니수육X8+양념장+인삼소금),농수축,54900
2020-02-22,18:23,욕실세정제SHARK3클린샷210매,생활용품,38900
2020-02-22,19:24,(무이자)쿠쿠전기밥솥10인용,주방,217000
2020-02-22,20:24,리복델타언더셔츠6종패키지,속옷,68000
2020-02-22,21:25,LG울트라HDTV75UM7100KNB,가전,2290000
2020-02-22,22:25,(일시불)보루네오피올레천연소가죽소파4인용,가구,898000
2020-02-22,23:25,제니하우스살롱코드염색제10박스+앰플10종+트리트먼트10종+염색보+라면포트,이미용,71010
2020-02-23,0:25,대명아임레디더행복한플랜(싱글),무형,0
2020-02-23,1:25,아이앤아이퀵래쉬속눈썹세트총14쌍,이미용,58000
2020-02-23,2:20,(상담예약)슬리미플러스렌탈,무형,0
2020-02-23,3:20,조이앤피스소가죽롱부츠,잡화,79200
2020-02-23,4:20,엘르히든웨지비비드플랫2종,잡화,58900
2020-02-23,5:20,컨시크올데이핏아이라이너(블랙X2+브라운X2+브로우펜슬+파우치),이미용,48900
2020-02-23,6:20,트레스패스여성에어워킹화+러닝화,잡화,38800
2020-02-23,7:20,마르조여성샌즈항공점퍼2종,의류,48800
2020-02-23,8:20,셀렉프로뚝배기전기밥솥(멀티쿠커),주방,69000
2020-02-23,9:21,푸마순면100%언더셔츠7종데일리패키지(2차),속옷,78000
2020-02-23,10:21,LG생활건강샤프란아우라고농축섬유유연제1LX8개+스타일러500mlX2+윌유메리미200ml,생활용품,29900
2020-02-23,11:21,브루마스양가죽스퀘어펌프스,잡화,48000
2020-02-23,12:22,고칼슘검은콩두유48팩+호두아몬드두유48팩,농수축,29900
2020-02-23,13:22,깨끗한나라소프트3겹90롤,생활용품,31950
2020-02-23,14:22,LG전자통돌이세탁기TR14WK1(화이트),가전,429000
2020-02-23,15:20,영산포숙성홍어회7팩,농수축,28900
2020-02-23,15:22,영산포숙성홍어회7팩,농수축,28900
2020-02-23,15:40,영산포숙성홍어회7팩,농수축,28900
2020-02-23,15:42,영산포숙성홍어회7팩,농수축,28900
2020-02-23,16:00,영산포숙성홍어회7팩,농수축,28900
2020-02-23,16:02,영산포숙성홍어회7팩,농수축,28900
2020-02-23,16:23,병천아우내옛날순대국총20팩(육수X10+야채순대국밥고기X5+찰순대국밥고기X5),농수축,29900
2020-02-23,17:23,에지리스텐큐브프라이팬4종+도마,주방,161000
2020-02-23,18:23,비버리힐스폴로클럽남성기초세트X3+골드아이크림+플라센타아이크림,이미용,39800
2020-02-23,19:24,국내산손질햇갑오징어9팩,농수축,48900
2020-02-23,20:24,참존탑뉴스지이링클기초세트(스킨X2+로션X2+크림X4+에센스X2+쇼핑백X2),이미용,58000
2020-02-23,21:24,고창꿀고구마총10kg,농수축,29900
2020-02-23,22:25,푸마스트레치심리스드로즈11종+1종,속옷,88000
2020-02-23,23:25,오모떼360도텐션업레이스패키지시즌5,속옷,98000
2020-02-24,0:25,동양생명실속하나로암보험(체증형),무형,0
2020-02-24,1:25,엘렌실라에스까르고에센스커버쿠션(본품3종+리필3종),이미용,38900
2020-02-24,2:00,(무이자)송도순의원터치중탕기홈쿠(시즌2),주방,127000
2020-02-24,3:20,페플럼제이20SS스트레치슬랙스4종,의류,68000
2020-02-24,4:20,조이앤피스양가죽앵클부츠,잡화,88200
2020-02-24,5:21,블랙모어스알티지오메가33병/총53주분,건강기능,118000
2020-02-24,5:51,뉴트리원다이어트구미시즌2총2박스/12주분,건강기능,78000
2020-02-24,6:11,에버라스트드로즈10+4종,속옷,38900
2020-02-24,6:21,구스터티포트1+1세트,주방,58900
2020-02-24,7:21,(2020)천수봉명인선재전통메주세트,주방,89900
2020-02-24,8:21,브루마스양가죽스퀘어펌프스,잡화,48000
2020-02-24,9:21,VONIN보닌남성기초세트X2+토너+에멀전+네이처워시X2+쇼핑백,이미용,53000
2020-02-24,10:21,이종임한우소머리곰탕세트(소머리곰탕X4+양곰탕X4),농수축,48900
2020-02-24,11:21,LG생활건강샤프란아우라고농축섬유유연제1LX8개+스타일러500mlX2+윌유메리미200ml,생활용품,29900
2020-02-24,12:21,동양생명실속하나로암보험(체증형),무형,0
2020-02-24,13:21,오델로전동칼블럭세트,주방,123100
2020-02-24,14:21,더블모어성초샴푸(1000gX6+300g),이미용,58800
2020-02-24,15:21,끌레르드비쥬실버9255대보석스타일반지주얼리풀세트,잡화,527000
2020-02-24,16:21,레이프릴데일리이너패키지,속옷,38900
2020-02-24,17:21,2020안동간고등어20팩,농수축,29900
2020-02-24,18:21,임성근의녹용도가니탕풀세트(도가니탕X8+도가니수육X8+양념장+인삼소금),농수축,54900
2020-02-24,19:21,신일롤링스톤2IN1무선청소기,생활용품,99000
2020-02-24,20:21,피시원국내산햇손질문어7팩,농수축,48900
2020-02-24,21:21,현대해상(무)하이콜운전자상해보험,무형,0
2020-02-24,22:22,LG울트라HDTV75UM7100KNB,가전,2290000
2020-02-24,23:22,네오젠코드나인메탈마스카라본품X2+리필X3+아이리무버,이미용,58900
2020-02-25,0:22,(상담예약)엘리닉인텐시브LED마스크프리미엄렌탈,무형,0
2020-02-25,1:22,라쉬반프리미엄에디션포머로이드로즈패키지+캐리어,속옷,118000
2020-02-25,2:20,에스콰이아조이소가죽핸드백2종+크로스백겸파우치1종,잡화,178000
2020-02-25,3:20,옥샘쿡만능가마솥3종세트,주방,109000
2020-02-25,5:21,비버리힐스폴로클럽남성기초세트X3+골드아이크림+콜라겐아이크림,이미용,38800
2020-02-25,6:21,브루마스샤샤소가죽부띠,잡화,38000
2020-02-25,7:21,더예쁜100%NFC석류착즙주스,농수축,48900
2020-02-25,8:21,(무이자)쿠쿠전기밥솥10인용,주방,217000
2020-02-25,9:21,셀럽by재클린새치컬러염색제시즌27박스,이미용,38800
2020-02-25,10:21,오모떼360도텐션업레이스패키지시즌5,속옷,98000
2020-02-25,11:21,구찌씨마베이직양면울머플러,잡화,379000
2020-02-25,12:21,휴렉음식물처리기+홈케어서비스,무형,0
2020-02-25,13:21,DB손보아이케어자녀보험,무형,0
2020-02-25,14:21,청정수산완도활전복29~32미,농수축,49900
2020-02-25,15:21,한만두299세트(왕교자X3+왕만두X3+김치왕만두X3+새우야끼교자X2+메밀전병),농수축,29900
2020-02-25,16:21,에지리스텐큐브프라이팬4종+도마,주방,161000
2020-02-25,17:21,박미란한식대가소고기들깨탕8팩,농수축,38900
2020-02-25,18:21,비버리힐스폴로클럽남성기초세트X3+골드아이크림+플라센타아이크림,이미용,39800
2020-02-25,19:21,LG전자통돌이세탁기TR14WK1(화이트),가전,429000
2020-02-25,20:21,램프쿡자동회전냄비,주방,99000
2020-02-25,21:21,고창꿀고구마총10kg,농수축,29900
2020-02-25,22:22,푸마스트레치심리스드로즈11종+1종,속옷,88000
2020-02-25,23:20,영산포숙성홍어회7팩,농수축,28900
2020-02-25,23:22,영산포숙성홍어회7팩,농수축,28900
2020-02-25,23:40,영산포숙성홍어회7팩,농수축,28900
2020-02-25,23:42,영산포숙성홍어회7팩,농수축,28900
2020-02-26,0:00,영산포숙성홍어회7팩,농수축,28900
2020-02-26,0:02,영산포숙성홍어회7팩,농수축,28900
2020-02-26,0:22,넥센타이어렌탈서비스,무형,0
2020-02-26,1:22,BBC소프트레이스풀커버보정패키지,속옷,98900
2020-02-26,2:20,(20%)블랙모어스알티지오메가33병/총53주분,건강기능,94200
2020-02-26,3:20,에스콰이아조이소가죽핸드백2종+크로스백겸파우치1종,잡화,178000
2020-02-26,4:20,동양생명내가만드는보장보험(소액암플랜),무형,0
2020-02-26,5:21,보몽드아리아소프트플란넬침구세트SK(슈퍼킹),침구,78900
2020-02-26,6:21,RYN린남성SS뉴웨이브스니커즈,잡화,38800
2020-02-26,7:21,2020제주농장유기농양배추즙30포X4박스,농수축,58900
2020-02-26,8:20,마르조여성샌즈항공점퍼2종,의류,48800
2020-02-26,8:21,마르조여성벨리타풀코디4종,의류,68800
2020-02-26,8:40,마르조여성샌즈항공점퍼2종,의류,48800
2020-02-26,8:41,마르조여성벨리타풀코디4종,의류,68800
2020-02-26,9:00,마르조여성샌즈항공점퍼2종,의류,48800
2020-02-26,9:01,마르조여성벨리타풀코디4종,의류,68800
2020-02-26,9:21,이나프아웃핏멀티다리미,생활용품,78000
2020-02-26,10:21,프리지아안단티노솝베리헤어컬러(본품X2+리필X4)+샴푸,이미용,48800
2020-02-26,11:21,해남꿀고구마9kg(4.5kgX2박스),농수축,26910
2020-02-26,12:21,아가타골드팁펌프스2종(펌프스+플랫슈즈),잡화,58900
2020-02-26,13:21,(일시불)박경호녹용활력명작6박스/120포,건강기능,138000
2020-02-26,14:21,동양생명내가만드는보장보험(소액암플랜),무형,0
2020-02-26,15:21,한일대용량스텐분쇄믹서기,주방,108800
2020-02-26,16:21,(무이자)디베아차이슨무선청소기F20PRO,생활용품,174000
2020-02-26,17:21,배윤자의소곱창전골800gX8팩,농수축,54900
2020-02-26,18:21,양구펀치볼시래기16봉,농수축,29900
2020-02-26,19:21,노비타스마트비데+필터(무료설치),생활용품,188000
2020-02-26,20:21,비버리힐스폴로클럽남성기초세트X3+골드아이크림+플라센타아이크림,이미용,39800
2020-02-26,21:21,국내산손질햇갑오징어9팩,농수축,48900
2020-02-26,22:22,LG울트라HDTV75UM7100KNB,가전,2290000
2020-02-26,23:22,대명아임레디더행복한플랜(싱글),무형,0
2020-02-26,23:42,영산포숙성홍어회7팩,농수축,28900
2020-02-27,0:22,헤어맥스,무형,0
2020-02-27,1:22,DB손보아이케어자녀보험,무형,0
2020-02-27,2:20,참존탑뉴스지이링클기초세트(스킨X2+로션X2+크림X4+에센스X2+쇼핑백X2),이미용,58000
2020-02-27,3:20,벨라홈세균잡는행주티슈17팩,주방,28800
2020-02-27,5:21,동양생명실속하나로암보험(체증형),무형,0
2020-02-27,6:21,휴렉음식물처리기+홈케어서비스,무형,0
2020-02-27,7:21,벨라홈스마트멀티포트1+1세트,주방,38800
2020-02-27,8:20,마르조여성샌즈항공점퍼2종,의류,48800
2020-02-27,8:21,예쎄랑세배색니트셋업2종,의류,58000
2020-02-27,8:40,마르조여성샌즈항공점퍼2종,의류,48800
2020-02-27,8:41,예쎄랑세배색니트셋업2종,의류,58000
2020-02-27,9:00,마르조여성샌즈항공점퍼2종,의류,48800
2020-02-27,9:01,예쎄랑세배색니트셋업2종,의류,58000
2020-02-27,9:21,발레리리얼라이크라핏노와이어브라패키지6세트(23차),속옷,88900
2020-02-27,10:21,리복델타언더셔츠6종패키지,속옷,68000
2020-02-27,11:21,귤로올레2020햇한라봉2.5kgX2박스(박스당8-12과),농수축,28900
2020-02-27,12:21,더블모어성초샴푸(1000gX6+300g),이미용,58800
2020-02-27,13:21,삼성화재천만안심건강보험(암보험),무형,0
2020-02-27,14:21,참존탑뉴스지이링클기초세트(스킨X2+로션X2+크림X4+에센스X2+쇼핑백X2),이미용,58000
2020-02-27,15:21,아가타골드팁펌프스2종(펌프스+플랫슈즈),잡화,58900
2020-02-27,16:21,유귀열의The귀한소한마리찜7팩+무료체험1팩,농수축,59900
2020-02-27,17:21,멋진밥상흥양농협햅쌀20kg,농수축,56900
2020-02-27,17:41,국내산손질통오징어21미,농수축,41900
2020-02-27,18:21,푸마스트레치심리스드로즈11종+1종,속옷,88000
2020-02-27,19:21,뱅뱅여성보이핏데님팬츠2종,의류,43200
2020-02-27,20:21,헤스티지여성스타디움자켓,의류,160200
2020-02-27,21:21,현대해상(무)하이콜운전자상해보험,무형,0
2020-02-27,22:22,해남꿀고구마9kg(4.5kgX2박스),농수축,29900
2020-02-27,23:22,LG전자통돌이세탁기TR14WK1(화이트),가전,429000
2020-02-28,0:22,(상담예약)슬리미플러스렌탈,무형,0
2020-02-28,1:22,임화자의명인육포15gX40봉,농수축,38900
2020-02-28,2:20,DB손보아이케어자녀보험,무형,0
2020-02-28,3:20,깨끗한나라소프트3겹90롤,생활용품,31950
2020-02-28,3:40,공백세탁조클리너실속형8박스,생활용품,58800
2020-02-28,5:21,보몽드아리아소프트플란넬침구세트SK(슈퍼킹),침구,78900
2020-02-28,6:21,안국루테인미니1005박스,건강기능,58000
2020-02-28,7:21,스테파노콘티루체크로커엠보소가죽백3종(버킷백+카메라백+파우치겸크로스백),잡화,128000
2020-02-28,8:21,루시헨느퀸즈슬림핏컬렉션브라패키지6세트+패드1종,속옷,68900
2020-02-28,9:21,구찌인터로킹GG탑핸들체인숄더라지,잡화,2729000
2020-02-28,10:21,양구펀치볼시래기16봉,농수축,29900
2020-02-28,11:21,(무이자)쿠쿠전기밥솥10인용,주방,217000
2020-02-28,12:21,DB손해보험참좋은운전자보험,무형,0
2020-02-28,13:21,푸마여성드라이셀뱃살보정히든탑패키지,속옷,68000
2020-02-28,14:21,임페리얼남성니트4종,의류,38000
2020-02-28,15:21,브루마스양가죽스퀘어펌프스,잡화,48000
2020-02-28,16:21,(일시불)매직쉐프플랫타입전자레인지,주방,99000
2020-02-28,17:21,마음심은곱창막창대창구이세트3종6팩,농수축,58900
2020-02-28,18:21,리복델타언더셔츠6종패키지,속옷,68000
2020-02-28,19:21,VONIN보닌남성기초세트X2+토너+에멀전+네이처워시X2+쇼핑백,이미용,53000
2020-02-28,20:21,임성근의녹용도가니탕풀세트(도가니탕X8+도가니수육X8+양념장+인삼소금),농수축,54900
2020-02-28,21:21,(무이자)LG전자매직스페이스냉장고+큐브믹서기,가전,1489000
2020-02-28,22:22,삼성화재천만안심건강보험(암보험),무형,0
2020-02-28,23:22,피시원국내산햇손질문어7팩,농수축,48900
2020-02-29,0:22,긴급화재EASY119소화기3+3더블세트,생활용품,74000
2020-02-29,1:22,헤어맥스,무형,0
2020-02-29,2:20,바로바로무선청소기+필터1개추가,생활용품,88000
2020-02-29,3:20,브루마스댄디양가죽앵클,잡화,48000
2020-02-29,5:21,비비고만두(왕교자X2+김치왕교자X2+매운왕교자X2+고기만두X2+김치만두X2),농수축,29900
2020-02-29,6:21,"광동제약석류100,총5박스",건강기능,58900
2020-02-29,7:21,패리스힐튼ProDNA기초세트(클렌저+세럼+크림+아이크림+미스트+파우치+듀얼백),이미용,268200
2020-02-29,8:21,브루마스샤샤소가죽부띠,잡화,38000
2020-02-29,9:21,리복델타언더셔츠6종패키지,속옷,68000
2020-02-29,10:21,네오젠코드나인메탈마스카라본품X2+리필X3+아이리무버,이미용,58900
2020-02-29,11:21,램프쿡자동회전냄비,주방,99000
2020-02-29,12:21,동양생명실속하나로암보험(체증형),무형,0
2020-02-29,13:21,프리지아안단티노솝베리헤어컬러(본품X2+리필X4)+샴푸,이미용,48800
2020-02-29,14:21,브루마스양가죽스퀘어펌프스,잡화,48000
2020-02-29,15:21,발레리리얼라이크라핏노와이어브라패키지6세트(23차),속옷,88900
2020-02-29,16:21,멋진밥상흥양농협햅쌀20kg,농수축,56900
2020-02-29,17:21,강원도양구간편시래기15팩,농수축,29900
2020-02-29,18:21,(일시불)쿠첸압력밥솥10인용,주방,158000
2020-02-29,19:21,DB손해보험참좋은운전자보험,무형,0
2020-02-29,20:21,푸마스트레치심리스드로즈11종+1종,속옷,88000
2020-02-29,21:21,고창꿀고구마총10kg,농수축,29900
